,y_act,y_pred_random_forest,y_pred_logistic,df_prec_ran,df_prec_loc
13317,1,0.430668111,0.286673677,0,0
13318,0,0.513996792,0.520194377,1,1
13319,0,0.359025193,0.320727193,0,0
13320,1,0.407412054,0.442687734,0,0
13321,0,0.584490226,0.711952941,1,1
13322,0,0.521224782,0.534699013,1,1
13323,0,0.330446171,0.280942807,0,0
13324,0,0.430336607,0.328073258,0,0
13325,0,0.437925902,0.377960399,0,0
13326,0,0.446685468,0.436708079,0,0
13327,0,0.461148825,0.419615218,0,0
13328,0,0.526459216,0.632701018,1,1
13329,0,0.618392919,0.549760619,1,1
13330,1,0.608675296,0.719819452,1,1
13331,0,0.453263129,0.443636208,0,0
13332,1,0.426283589,0.417135736,0,0
13333,1,0.755729475,0.91855159,1,1
13334,1,0.516893333,0.522506113,1,1
13335,0,0.598669931,0.468751868,1,0
13336,1,0.551935854,0.357621335,1,0
13337,1,0.705601331,0.796886203,1,1
13338,1,0.300523226,0.384019923,0,0
13339,0,0.449977169,0.42417699,0,0
13340,0,0.519135242,0.56592322,1,1
13341,0,0.501700607,0.486630035,1,0
13342,0,0.524662195,0.52983313,1,1
13343,1,0.577100573,0.654910933,1,1
13344,0,0.573387889,0.482493583,1,0
13345,0,0.410419396,0.312328331,0,0
13346,1,0.605399479,0.708481176,1,1
13347,1,0.504803877,0.503286216,1,1
13348,0,0.494716614,0.473661014,0,0
13349,0,0.433606389,0.548867189,0,1
13350,1,0.638827068,0.595184243,1,1
13351,1,0.702404289,0.579448359,1,1
13352,1,0.599367423,0.759986633,1,1
13353,0,0.46147815,0.490920379,0,0
13354,0,0.353435889,0.394089848,0,0
13355,0,0.42773914,0.590943721,0,1
13356,0,0.440818122,0.347341653,0,0
13357,0,0.533397533,0.561405551,1,1
13358,1,0.603608406,0.605967179,1,1
13359,0,0.335581608,0.298325668,0,0
13360,1,0.677856163,0.896631218,1,1
13361,1,0.590316279,0.555009251,1,1
13362,1,0.44722186,0.405595676,0,0
13363,0,0.537196144,0.687640046,1,1
13364,1,0.365968199,0.396694028,0,0
13365,0,0.513310102,0.520411417,1,1
13366,1,0.384736021,0.325699986,0,0
13367,0,0.493708194,0.455526191,0,0
13368,1,0.580292375,0.490300117,1,0
13369,1,0.665898167,0.800332777,1,1
13370,0,0.266351572,0.387851926,0,0
13371,0,0.467444982,0.38665101,0,0
13372,1,0.47695801,0.48936429,0,0
13373,0,0.594816078,0.57837511,1,1
13374,1,0.459492573,0.448411105,0,0
13375,0,0.521973842,0.479765574,1,0
13376,1,0.536534287,0.51517384,1,1
13377,0,0.471827048,0.533241068,0,1
13378,1,0.73910939,0.824489435,1,1
13379,1,0.465380878,0.44195268,0,0
13380,0,0.567152303,0.549121557,1,1
13381,0,0.420562428,0.363959985,0,0
13382,0,0.467149775,0.406255271,0,0
13383,1,0.567205338,0.614933593,1,1
13384,0,0.618326642,0.62664343,1,1
13385,1,0.549824671,0.431601532,1,0
13386,0,0.483803526,0.444185645,0,0
13387,1,0.48936886,0.555403021,0,1
13388,1,0.70680771,0.859385651,1,1
13389,1,0.609906897,0.647981417,1,1
13390,1,0.601766436,0.560789577,1,1
13391,1,0.510253236,0.38302076,1,0
13392,0,0.537700039,0.574819322,1,1
13393,1,0.455845534,0.699703243,0,1
13394,0,0.61149793,0.68720906,1,1
13395,0,0.358736865,0.278185739,0,0
13396,1,0.54213131,0.526899234,1,1
13397,1,0.456456812,0.341221379,0,0
13398,0,0.604072189,0.610890212,1,1
13399,1,0.649342465,0.614391693,1,1
13400,0,0.298108049,0.333631736,0,0
13401,1,0.61929705,0.707193091,1,1
13402,0,0.468964827,0.457237346,0,0
13403,0,0.515578761,0.48085308,1,0
13404,0,0.370854205,0.283359648,0,0
13405,1,0.522150557,0.383204201,1,0
13406,0,0.342709837,0.254709625,0,0
13407,1,0.575903478,0.870993082,1,1
13408,1,0.555819073,0.600057659,1,1
13409,0,0.44459761,0.397993788,0,0
13410,1,0.575556357,0.515303598,1,1
13411,0,0.378107042,0.2504921,0,0
13412,0,0.55038149,0.513129195,1,1
13413,1,0.564498529,0.570694686,1,1
13414,1,0.592866752,0.660671928,1,1
13415,1,0.72422689,0.672229521,1,1
13416,1,0.487002939,0.444141273,0,0
13417,1,0.60306392,0.511444793,1,1
13418,1,0.445999269,0.495488999,0,0
13419,0,0.44322378,0.471726139,0,0
13420,0,0.595354378,0.729800617,1,1
13421,0,0.499736886,0.570994974,0,1
13422,0,0.513061856,0.446581609,1,0
13423,0,0.469405701,0.469333471,0,0
13424,1,0.591036277,0.561937916,1,1
13425,1,0.395899562,0.400742974,0,0
13426,0,0.452578496,0.404083497,0,0
13427,0,0.49315161,0.497361175,0,0
13428,1,0.455746737,0.495143858,0,0
13429,1,0.46788042,0.556887979,0,1
13430,1,0.512017026,0.512055147,1,1
13431,0,0.458056171,0.507476986,0,1
13432,1,0.530265297,0.453628278,1,0
13433,1,0.492560898,0.503878401,0,1
13434,1,0.560013026,0.591604545,1,1
13435,1,0.502781843,0.529672913,1,1
13436,1,0.670850516,0.621890047,1,1
13437,0,0.496229956,0.39934202,0,0
13438,0,0.644013047,0.601028406,1,1
13439,1,0.620940481,0.787837303,1,1
13440,1,0.609801458,0.611133493,1,1
13441,0,0.383577121,0.352339037,0,0
13442,0,0.41469134,0.40861371,0,0
13443,1,0.619231025,0.719806487,1,1
13444,0,0.462366522,0.341914995,0,0
13445,0,0.489549139,0.720774388,0,1
13446,1,0.423441942,0.380938892,0,0
13447,0,0.420329761,0.326365618,0,0
13448,0,0.444692637,0.427298392,0,0
13449,0,0.566107536,0.562113034,1,1
13450,1,0.292000491,0.294957005,0,0
13451,0,0.41451103,0.415707046,0,0
13452,0,0.455151278,0.530059107,0,1
13453,0,0.319943761,0.295462578,0,0
13454,0,0.544120962,0.627094177,1,1
13455,0,0.578675516,0.612116503,1,1
13456,1,0.686693487,0.60877629,1,1
13457,1,0.611079395,0.671566647,1,1
13458,1,0.508569947,0.566966111,1,1
13459,1,0.725154898,0.51111573,1,1
13460,0,0.363413775,0.334460251,0,0
13461,1,0.571180994,0.481769657,1,0
13462,0,0.412762123,0.356462465,0,0
13463,1,0.48537042,0.381846422,0,0
13464,1,0.387681092,0.308088862,0,0
13465,0,0.488610106,0.441060948,0,0
13466,0,0.587104295,0.761292095,1,1
13467,0,0.583204286,0.408194234,1,0
13468,0,0.552137841,0.576605148,1,1
13469,0,0.37399459,0.378179029,0,0
13470,0,0.374569653,0.359056696,0,0
13471,0,0.417067063,0.331722734,0,0
13472,0,0.57959851,0.515751897,1,1
13473,0,0.303749119,0.253634331,0,0
13474,1,0.539428206,0.48814137,1,0
13475,0,0.426501935,0.367307085,0,0
13476,1,0.497148789,0.387077488,0,0
13477,0,0.485758143,0.463010061,0,0
13478,0,0.426671297,0.427112515,0,0
13479,1,0.517339334,0.535917627,1,1
13480,0,0.395744939,0.331851268,0,0
13481,0,0.421843678,0.383338691,0,0
13482,1,0.465126821,0.305202357,0,0
13483,1,0.530412125,0.46362683,1,0
13484,0,0.644474999,0.6905842,1,1
13485,0,0.350719937,0.292446717,0,0
13486,0,0.483925942,0.483505693,0,0
13487,0,0.45482917,0.322631377,0,0
13488,0,0.386710873,0.296751775,0,0
13489,1,0.641024787,0.608294988,1,1
13490,1,0.600904676,0.411014194,1,0
13491,0,0.46471247,0.557238858,0,1
13492,0,0.427181021,0.35202363,0,0
13493,0,0.610154833,0.69886283,1,1
13494,1,0.610006318,0.391295793,1,0
13495,1,0.478905459,0.774986228,0,1
13496,1,0.449954599,0.404009882,0,0
13497,1,0.53053419,0.6593149,1,1
13498,1,0.522954366,0.554875137,1,1
13499,0,0.432216424,0.340371956,0,0
13500,1,0.453769185,0.503263768,0,1
13501,0,0.560361369,0.471766647,1,0
13502,1,0.610203125,0.581199858,1,1
13503,1,0.401130668,0.375746474,0,0
13504,0,0.597592516,0.756939776,1,1
13505,1,0.518018623,0.566506228,1,1
13506,1,0.642198924,0.735645169,1,1
13507,1,0.766347518,0.655063816,1,1
13508,0,0.295634471,0.226915079,0,0
13509,0,0.382008306,0.305259337,0,0
13510,1,0.413300386,0.351045951,0,0
13511,1,0.599494116,0.638064441,1,1
13512,1,0.868299849,0.81155836,1,1
13513,0,0.451175067,0.350662246,0,0
13514,1,0.411032512,0.353371119,0,0
13515,1,0.522976884,0.551741293,1,1
13516,1,0.629805937,0.631392243,1,1
13517,1,0.727008349,0.670542724,1,1
13518,0,0.494068322,0.352638511,0,0
13519,1,0.738584534,0.815273827,1,1
13520,0,0.611117582,0.658871381,1,1
13521,0,0.632937741,0.885134999,1,1
13522,1,0.640738586,0.950848853,1,1
13523,0,0.432061661,0.358673474,0,0
13524,1,0.429450767,0.390508616,0,0
13525,0,0.335912942,0.322698164,0,0
13526,1,0.433984547,0.272380274,0,0
13527,0,0.41471122,0.41513132,0,0
13528,1,0.614684939,0.673623493,1,1
13529,1,0.628793325,0.663440338,1,1
13530,0,0.494968368,0.438915187,0,0
13531,0,0.420677403,0.349214899,0,0
13532,1,0.558470013,0.656231428,1,1
13533,1,0.484846993,0.417491319,0,0
13534,1,0.447407967,0.373262097,0,0
13535,1,0.405136356,0.400974449,0,0
13536,0,0.4565698,0.507685612,0,1
13537,0,0.53078527,0.63408518,1,1
13538,1,0.535753371,0.386137041,1,0
13539,1,0.637079902,0.50517593,1,1
13540,1,0.602074822,0.54527663,1,1
13541,0,0.589538531,0.695769787,1,1
13542,0,0.347437931,0.375111307,0,0
13543,1,0.597123394,0.749759433,1,1
13544,1,0.442648494,0.319518967,0,0
13545,1,0.462399992,0.392226212,0,0
13546,0,0.457882601,0.616749132,0,1
13547,1,0.658126522,0.880394264,1,1
13548,1,0.693374473,0.83617653,1,1
13549,0,0.474436857,0.380041178,0,0
13550,0,0.547514825,0.503799188,1,1
13551,1,0.549012475,0.516886398,1,1
13552,0,0.581121534,0.447013176,1,0
13553,1,0.504185751,0.438966026,1,0
13554,0,0.394920219,0.674966649,0,1
13555,1,0.504091107,0.854748936,1,1
13556,0,0.427022816,0.434496528,0,0
13557,1,0.507489229,0.408643107,1,0
13558,1,0.432346992,0.451904229,0,0
13559,1,0.519079332,0.499255792,1,0
13560,0,0.425987499,0.380869008,0,0
13561,0,0.50485594,0.597088638,1,1
13562,1,0.460323774,0.426588877,0,0
13563,0,0.618919121,0.646663383,1,1
13564,0,0.422843542,0.369469598,0,0
13565,0,0.549359659,0.462776956,1,0
13566,0,0.483515988,0.472413799,0,0
13567,0,0.45509564,0.475940903,0,0
13568,0,0.355965057,0.309280331,0,0
13569,0,0.303407218,0.289251835,0,0
13570,0,0.463384483,0.446933623,0,0
13571,1,0.699151685,0.507919861,1,1
13572,0,0.564838077,0.63837955,1,1
13573,0,0.370775421,0.408058178,0,0
13574,0,0.475048875,0.478514472,0,0
13575,0,0.465369207,0.374028702,0,0
13576,0,0.432696223,0.369250405,0,0
13577,1,0.65679289,0.54473525,1,1
13578,1,0.509523987,0.516177357,1,1
13579,1,0.433065492,0.390655024,0,0
13580,0,0.474660936,0.397512278,0,0
13581,0,0.54955252,0.78844875,1,1
13582,1,0.426503753,0.422033463,0,0
13583,0,0.47212698,0.365298703,0,0
13584,1,0.529646626,0.531740985,1,1
13585,1,0.590069578,0.497856939,1,0
13586,1,0.618076782,0.743990501,1,1
13587,1,0.622187431,0.642860739,1,1
13588,1,0.519643562,0.565167357,1,1
13589,0,0.459387444,0.780980854,0,1
13590,1,0.629866533,0.706088998,1,1
13591,0,0.361236754,0.422677222,0,0
13592,1,0.383206532,0.394870626,0,0
13593,0,0.462049933,0.409014283,0,0
13594,0,0.452622433,0.438411403,0,0
13595,0,0.25692313,0.368675599,0,0
13596,1,0.703397227,0.998357568,1,1
13597,0,0.513542563,0.481109952,1,0
13598,1,0.398948488,0.453222925,0,0
13599,1,0.737534765,0.81542456,1,1
13600,0,0.460896814,0.455559377,0,0
13601,0,0.494882197,0.641973782,0,1
13602,1,0.564162098,0.472910761,1,0
13603,0,0.406888692,0.43971669,0,0
13604,1,0.639750931,0.781145413,1,1
13605,1,0.590943136,0.523212567,1,1
13606,0,0.371802639,0.355982537,0,0
13607,0,0.526315228,0.568650746,1,1
13608,1,0.501083722,0.654720383,1,1
13609,1,0.498284373,0.453013909,0,0
13610,1,0.482338007,0.492418975,0,0
13611,0,0.578126671,0.511614279,1,1
13612,0,0.556845213,0.604135754,1,1
13613,0,0.60018347,0.809411391,1,1
13614,1,0.583434778,0.551381924,1,1
13615,0,0.417423582,0.377151898,0,0
13616,0,0.439995046,0.377798478,0,0
13617,0,0.507006121,0.51034738,1,1
13618,1,0.677637408,0.625398594,1,1
13619,1,0.619311133,0.605862658,1,1
13620,0,0.406071864,0.408628208,0,0
13621,1,0.502556836,0.474090431,1,0
13622,0,0.464762146,0.361021207,0,0
13623,0,0.451901954,0.43279951,0,0
13624,0,0.521622763,0.508700214,1,1
13625,1,0.430845512,0.37410828,0,0
13626,0,0.642227576,0.925348513,1,1
13627,1,0.407469934,0.342798783,0,0
13628,0,0.316258779,0.298360655,0,0
13629,0,0.356661587,0.422177076,0,0
13630,1,0.552371797,0.663968651,1,1
13631,0,0.622558078,0.520527317,1,1
13632,1,0.500506018,0.426639235,1,0
13633,0,0.532618524,0.485757835,1,0
13634,0,0.515628069,0.477645426,1,0
13635,0,0.324807942,0.373608298,0,0
13636,0,0.514257744,0.479274204,1,0
13637,1,0.624401452,0.629369195,1,1
13638,0,0.374261435,0.554510358,0,1
13639,1,0.697805624,0.767261054,1,1
13640,0,0.610173962,0.672855261,1,1
13641,1,0.5167449,0.41230758,1,0
13642,0,0.446149656,0.442783655,0,0
13643,0,0.478776439,0.470769292,0,0
13644,1,0.582105437,0.482392043,1,0
13645,0,0.568246207,0.774945005,1,1
13646,0,0.560071375,0.572020133,1,1
13647,1,0.431705184,0.343398158,0,0
13648,1,0.43495604,0.38845738,0,0
13649,0,0.297573478,0.235343082,0,0
13650,1,0.541235989,0.603040815,1,1
13651,0,0.339199393,0.391245374,0,0
13652,1,0.557317946,0.520565249,1,1
13653,1,0.342277778,0.310612086,0,0
13654,1,0.452723119,0.452921164,0,0
13655,1,0.454054205,0.426179009,0,0
13656,0,0.515818312,0.517446666,1,1
13657,0,0.38779484,0.407141922,0,0
13658,0,0.450227093,0.36830205,0,0
13659,1,0.49603012,0.437119624,0,0
13660,1,0.501223432,0.421477659,1,0
13661,1,0.574173632,0.696729974,1,1
13662,1,0.686206819,0.73591247,1,1
13663,1,0.632057949,0.499247418,1,0
13664,1,0.504427319,0.39081635,1,0
13665,1,0.570985254,0.546318079,1,1
13666,1,0.377895858,0.361710152,0,0
13667,1,0.518152539,0.596063303,1,1
13668,0,0.465252375,0.54745219,0,1
13669,1,0.401649394,0.431141149,0,0
13670,0,0.361701692,0.36152263,0,0
13671,1,0.546081612,0.558324405,1,1
13672,1,0.634516673,0.706435603,1,1
13673,0,0.544470605,0.826854012,1,1
13674,1,0.620165624,0.694687114,1,1
13675,0,0.359779653,0.299756093,0,0
13676,0,0.474255421,0.374163586,0,0
13677,1,0.608689383,0.999556227,1,1
13678,1,0.690062178,0.768076137,1,1
13679,1,0.444149173,0.378181367,0,0
13680,0,0.515259211,0.463901242,1,0
13681,0,0.430450506,0.338099929,0,0
13682,1,0.438307182,0.330523181,0,0
13683,0,0.422264551,0.479886624,0,0
13684,1,0.585235553,0.560184361,1,1
13685,1,0.458663582,0.722095866,0,1
13686,0,0.432146685,0.361488902,0,0
13687,1,0.634575688,0.684054594,1,1
13688,0,0.483482518,0.422381575,0,0
13689,0,0.471457639,0.431843432,0,0
13690,0,0.454814351,0.457817901,0,0
13691,0,0.396769418,0.422515994,0,0
13692,0,0.519897401,0.410044513,1,0
13693,1,0.486160213,0.456776622,0,0
13694,1,0.588956117,0.641733577,1,1
13695,1,0.471666901,0.411823503,0,0
13696,1,0.589831807,0.502690113,1,1
13697,1,0.558602332,0.511297034,1,1
13698,1,0.651640572,0.44315364,1,0
13699,0,0.351703288,0.367254006,0,0
13700,1,0.655436246,0.802049577,1,1
13701,0,0.385678646,0.490525706,0,0
13702,0,0.589760261,0.608930573,1,1
13703,0,0.597634142,0.622379871,1,1
13704,0,0.391217443,0.283320363,0,0
13705,0,0.491483392,0.683627544,0,1
13706,0,0.592543595,0.602999755,1,1
13707,0,0.489754147,0.465512212,0,0
13708,1,0.390319702,0.370338394,0,0
13709,0,0.417435373,0.463539914,0,0
13710,0,0.475844592,0.411760323,0,0
13711,0,0.502610201,0.537725035,1,1
13712,1,0.429374928,0.528541836,0,1
13713,0,0.576526569,0.670723741,1,1
13714,1,0.723978889,0.970620756,1,1
13715,1,0.522880983,0.528784309,1,1
13716,0,0.414311843,0.534202334,0,1
13717,1,0.557664822,0.623000077,1,1
13718,1,0.475058581,0.44581394,0,0
13719,1,0.691334945,0.626917167,1,1
13720,0,0.353708911,0.317188219,0,0
13721,0,0.462449099,0.451658154,0,0
13722,0,0.521608769,0.488925414,1,0
13723,1,0.390802391,0.348893673,0,0
13724,1,0.526303711,0.47965621,1,0
13725,1,0.629030075,0.626830107,1,1
13726,0,0.338771798,0.268281495,0,0
13727,0,0.361834954,0.474960482,0,0
13728,0,0.327015844,0.348480255,0,0
13729,0,0.589449669,0.71768362,1,1
13730,0,0.581554822,0.535523526,1,1
13731,0,0.386268647,0.329536889,0,0
13732,0,0.400501504,0.386174914,0,0
13733,0,0.458105601,0.411220157,0,0
13734,1,0.630907417,0.74587631,1,1
13735,1,0.480888082,0.443694633,0,0
13736,0,0.405097455,0.381935341,0,0
13737,0,0.549932657,0.512066831,1,1
13738,1,0.47855271,0.508076651,0,1
13739,0,0.364030045,0.400788152,0,0
13740,0,0.43300785,0.437888007,0,0
13741,1,0.569372581,0.638253056,1,1
13742,1,0.457037952,0.383681333,0,0
13743,1,0.464457798,0.426378518,0,0
13744,0,0.482294026,0.533433916,0,1
13745,1,0.522965827,0.391742625,1,0
13746,1,0.457104552,0.385863505,0,0
13747,1,0.426821726,0.357605648,0,0
13748,0,0.669482484,0.785074069,1,1
13749,0,0.497200483,0.444139009,0,0
13750,1,0.504206804,0.509925132,1,1
13751,1,0.726090651,0.773871797,1,1
13752,1,0.51730286,0.512001623,1,1
13753,0,0.444929248,0.623804823,0,1
13754,1,0.654282748,0.749129436,1,1
13755,0,0.476423734,0.57731171,0,1
13756,1,0.384192101,0.368469951,0,0
13757,1,0.475539707,0.450282935,0,0
13758,0,0.64937101,0.758349832,1,1
13759,1,0.388340574,0.363815408,0,0
13760,1,0.469557365,0.516104496,0,1
13761,1,0.649763816,0.872188718,1,1
13762,0,0.481806582,0.507314592,0,1
13763,1,0.646655228,0.680871606,1,1
13764,1,0.426287092,0.397195642,0,0
13765,0,0.357860809,0.305920602,0,0
13766,0,0.453490804,0.508995976,0,1
13767,0,0.592540931,0.526783505,1,1
13768,0,0.501085371,0.710136827,1,1
13769,1,0.590009425,0.606725185,1,1
13770,0,0.455973691,0.38084196,0,0
13771,1,0.591479177,0.549674158,1,1
13772,1,0.590157653,0.505579599,1,1
13773,0,0.409347436,0.421698784,0,0
13774,0,0.450233838,0.416688335,0,0
13775,0,0.539256372,0.54929795,1,1
13776,0,0.365621387,0.3012826,0,0
13777,0,0.540357825,0.426256121,1,0
13778,0,0.511734909,0.514967117,1,1
13779,0,0.34652635,0.393723638,0,0
13780,1,0.625482713,0.547506426,1,1
13781,0,0.365952521,0.401137003,0,0
13782,1,0.699767281,0.885646904,1,1
13783,1,0.339481917,0.349618047,0,0
13784,0,0.403485736,0.370271402,0,0
13785,0,0.528968707,0.516705021,1,1
13786,0,0.382294422,0.369220655,0,0
13787,1,0.59384729,0.498318714,1,0
13788,1,0.755255964,0.865837295,1,1
13789,1,0.554785974,0.501694278,1,1
13790,1,0.559964674,0.429014376,1,0
13791,1,0.514614874,0.331878095,1,0
13792,0,0.392587591,0.448618325,0,0
13793,1,0.650521841,0.633738342,1,1
13794,0,0.453874658,0.348644888,0,0
13795,1,0.47878058,0.47899303,0,0
13796,1,0.535601305,0.573737776,1,1
13797,0,0.699703503,0.820708265,1,1
13798,0,0.598116556,0.655315753,1,1
13799,1,0.487370859,0.42868794,0,0
13800,1,0.548751167,0.388696649,1,0
13801,0,0.497891229,0.473161276,0,0
13802,0,0.48839012,0.649457036,0,1
13803,1,0.667459376,0.621457398,1,1
13804,1,0.553640012,0.718443408,1,1
13805,0,0.388822381,0.331946958,0,0
13806,0,0.350709268,0.341848153,0,0
13807,1,0.697387433,0.759617469,1,1
13808,1,0.610712963,0.59168883,1,1
13809,1,0.598860473,0.594580088,1,1
13810,0,0.574811726,0.487270473,1,0
13811,0,0.403765053,0.423756645,0,0
13812,0,0.49207281,0.556234336,0,1
13813,0,0.409474569,0.374398886,0,0
13814,0,0.552870112,0.55001325,1,1
13815,1,0.463621108,0.485548379,0,0
13816,0,0.42835052,0.71243136,0,1
13817,0,0.524284359,0.491973035,1,0
13818,0,0.503560185,0.581279753,1,1
13819,0,0.37266604,0.417504943,0,0
13820,1,0.42464103,0.338665958,0,0
13821,0,0.497712092,0.543125319,0,1
13822,0,0.328090289,0.302673943,0,0
13823,0,0.407707109,0.288701803,0,0
13824,0,0.505457339,0.559772676,1,1
13825,1,0.440139418,0.486543889,0,0
13826,0,0.450677949,0.303739282,0,0
13827,1,0.489290756,0.43907731,0,0
13828,1,0.4239217,0.399459887,0,0
13829,0,0.523787333,0.510555835,1,1
13830,0,0.386421995,0.540447621,0,1
13831,0,0.367950307,0.372179617,0,0
13832,0,0.379506011,0.371760552,0,0
13833,0,0.478186687,0.379643672,0,0
13834,0,0.554294554,0.555630642,1,1
13835,0,0.449973093,0.459996255,0,0
13836,0,0.448567479,0.37517352,0,0
13837,1,0.533789387,0.52147147,1,1
13838,1,0.502888269,0.391093973,1,0
13839,0,0.520734173,0.625544361,1,1
13840,0,0.526553138,0.697904585,1,1
13841,1,0.513690345,0.686035254,1,1
13842,0,0.40907053,0.404135818,0,0
13843,1,0.634018644,0.586266848,1,1
13844,0,0.405970889,0.407892398,0,0
13845,0,0.472858112,0.41711316,0,0
13846,1,0.564176592,0.487369427,1,0
13847,1,0.580959065,0.655643677,1,1
13848,1,0.754537027,0.786707586,1,1
13849,0,0.38023956,0.360457936,0,0
13850,1,0.580279544,0.678286181,1,1
13851,0,0.509780419,0.408377943,1,0
13852,0,0.350876485,0.347292625,0,0
13853,1,0.674770536,0.597019035,1,1
13854,1,0.555725237,0.528925609,1,1
13855,1,0.530374523,0.480307169,1,0
13856,0,0.404398746,0.25162569,0,0
13857,1,0.456157842,0.517736313,0,1
13858,1,0.390470178,0.322900679,0,0
13859,1,0.780810728,0.866101274,1,1
13860,0,0.506180999,0.471248539,1,0
13861,1,0.605738231,0.574550957,1,1
13862,1,0.593498439,0.537986945,1,1
13863,1,0.557906666,0.497818619,1,0
13864,0,0.421331255,0.379842576,0,0
13865,1,0.553339582,0.509237111,1,1
13866,1,0.593354735,0.502220053,1,1
13867,1,0.571533982,0.352143155,1,0
13868,1,0.584704596,0.474423827,1,0
13869,1,0.484912083,0.444380669,0,0
13870,0,0.479923812,0.398311771,0,0
13871,0,0.420468625,0.471151202,0,0
13872,1,0.577919516,0.550069502,1,1
13873,0,0.376293603,0.357014594,0,0
13874,0,0.431211071,0.431197854,0,0
13875,1,0.553129925,0.444232971,1,0
13876,1,0.467864986,0.515072228,0,1
